"User-ID";"Location";"Age"
"266635";"stuart town, new south wales, australia";NULL
"266641";"london, england, united kingdom";NULL
"266642";"milwaukie, oregon, usa";NULL
"266650";"plant city, florida, usa";"35"
"266657";"lake forest, florida, usa";"33"
"266658";"aurora, colorado, usa";"32"
"266664";"duarte, california, usa";"18"
"266667";"west des moines, iowa, usa";"28"
"266678";"olympia, washington, usa";NULL
"266691";"salem, oregon, usa";"54"
"266697";"mountain view, california, usa";"30"
"266719";"chaumont, champagne ardennes, france";"51"
"266729";"magdeburg, sachsen-anhalt, germany";NULL
"266741";"portland, oregon, usa";NULL
"266750";"claremont, california, usa";NULL
"266753";"oakland, california, usa";NULL
"266764";"hollister, ,";NULL
"266775";"gijón, asturias, spain";"24"
"266796";"middletown, connecticut, usa";NULL
"266807";"tustin, california, usa";"35"
"266808";"franklin, tennessee, usa";NULL
"266819";"lakewood, california, usa";"45"
"266820";"carrollton, texas, usa";"31"
"266824";"schwetzingen, baden-wuerttemberg, germany";"44"
"266827";"houston, texas, usa";"22"
"266840";"columbia, south carolina, usa";"22"
"266842";"san diego, california, usa";"39"
"266854";"fairfax, virginia, usa";"34"
"266858";"cave creek, arizona, usa";NULL
"266862";"port st. lucie, florida, usa";"32"
"266865";"reston, virginia, usa";"33"
"266866";"northamptonshire, england, united kingdom";"33"
"266867";"northamptonshire, england, united kingdom";NULL
"266872";"alhambra, california, usa";NULL
"266881";"bowling green, virginia, usa";NULL
"266892";"labelle, florida, usa";"39"
"266927";"la mesa, california, usa";"21"
"266940";"saint paul, minnesota, usa";"19"
"266946";"kitchener, ontario, canada";NULL
"266978";"sydney, new south wales, australia";"27"
"267020";"bedburg, nordrhein-westfalen, germany";"45"
"267033";"tucson, arizona, usa";NULL
"267061";"cedar rapids, iowa, usa";NULL
"267103";"houston, texas, usa";NULL
"267112";"bloomfield, ontario, canada";NULL
"267120";"leeds, england, united kingdom";"33"
"267162";"evanston, illinois, usa";"32"
"267172";"javea, alicante, spain";"27"
"267179";"mt waverley, victoria, australia";NULL
"267180";"st paul, minnesota, usa";"55"
"267184";"albuquerque, new mexico, usa";"32"
"267210";"dartmouth, nova scotia, canada";"36"
"267212";"tübingen, baden-wuerttemberg, germany";NULL
"267249";"la habra heights, california, usa";"26"
"267251";"fairbanks, alaska, usa";NULL
"267256";"kendall park, new jersey, usa";"41"
"267259";"richmond, british columbia, canada";"43"
"267272";"west hartford, , usa";NULL
"267282";"tehachapi, california, usa";"35"
"267293";"ferndale, california, usa";NULL
"267297";"saint petersburg, florida, usa";NULL
"267300";"victoria, british columbia, canada";"27"
"267326";"longwood, florida, usa";"37"
"267328";"sacramento, california, usa";NULL
"267334";"camp hill, pennsylvania, usa";NULL
"267346";"fountain, north carolina,";NULL
"267354";"oakdale, minnesota, usa";"40"
"267356";"santa cruz, california, usa";NULL
"267372";"hospitalet de llobregat, barcelona, spain";"22"
"267387";"winfield, illinois, usa";"29"
"267409";"las vegas, nevada, usa";"34"
"267418";"weingarten, baden-württemberg, germany";NULL
"267442";"wien, wien, austria";"24"
"267444";"chesapeake, virginia, usa";"62"
"267453";"richfield, wisconsin, usa";"53"
"267480";"alexandria, virginia, usa";"74"
"267497";"victoria, british columbia, canada";"29"
"267500";"auckland, \"n/a\", new zealand";"45"
"267502";"asheville, north carolina, usa";NULL
"267506";"vancouver, british columbia, canada";"30"
"267510";"klang, selangor, malaysia";"23"
"267511";"liverpool, merseyside, united kingdom";"36"
"267529";"pearland, texas, usa";NULL
"267538";"london, ontario, canada";"49"
"267540";"leesville, south carolina, usa";"57"
"267545";"seattle, washington, usa";"30"
"267549";"olympia, washington, usa";"34"
"267559";"köln, nordrhein-westfalen, germany";"32"
"267568";"west linn, oregon, usa";"24"
"267587";"wilmington, delaware, usa";"61"
"267596";"williamstown, massachusetts, usa";"46"
"267609";"dielsdorf, zürcher unterland, switzerland";"32"
"267621";"fort lauderdale, florida, usa";"68"
"267635";"bartlesville, oklahoma, usa";"69"
"267642";"lebanon, tennessee, usa";"49"
"267644";"apo, armed forces pacific, usa";"43"
"267645";"sandy, utah, usa";"18"
"267648";"ypsilanti, michigan, usa";"37"
"267680";"kitchener, ontario, canada";NULL
"267700";"lagrange, georgia, usa";NULL
"267713";"san francisco, california, usa";"56"
"267722";"mounds view, minnesota, usa";"26"
"267723";"studley, warwickshire, united kingdom";NULL
"267732";"tilburg, n/a, netherlands";"33"
"267738";"hamilton, virginia, usa";"35"
"267759";"chattanooga, tennessee, usa";"55"
"267767";"bolingbrook, illinois, usa";"13"
"267778";"joplin, ,";"47"
"267788";"kenosha, wisconsin, usa";"41"
"267789";"arlington, texas, usa";NULL
"267802";"edmonton, alberta, canada";NULL
"267811";"harleysville, pennsylvania, usa";"58"
"267830";"fort worth, texas, usa";"101"
"267851";"vancouver, british columbia, canada";NULL
"267878";"oakville, ontario, canada";"33"
"267895";"calgary, ,";NULL
"267897";"owensboro, kentucky, usa";"43"
"267898";"juneau, alaska, usa";NULL
"267920";"maplewood, new jersey, usa";"30"
"267981";"modesto, california, usa";"38"
"267984";"chanute, kansas, usa";"42"
"267986";"halifax, nova scotia, canada";NULL
"268013";"decatur, georgia, usa";"46"
"268022";"omaha, nebraska, usa";"52"
"268025";"coventry, connecticut, usa";NULL
"268026";"hopewell junction, new york, usa";"39"
"268030";"christchurch, canterbury, new zealand";NULL
"268032";"sunnyvale, california, usa";"34"
"268035";"millersburg, ,";NULL
"268056";"camberley, surrey, united kingdom";"49"
"268074";"victoria, british columbia, canada";NULL
"268089";"south pasadena, california, usa";NULL
"268100";"logandale, nevada, usa";"35"
"268103";"evanston, illinois, usa";"22"
"268110";"westerville, ohio, usa";NULL
"268134";"columbus, ohio, usa";"31"
"268147";"edmonton, alberta, canada";"37"
"268156";"chilliwack, british columbia, canada";"60"
"268171";"silver spring, maryland, usa";"35"
"268179";"austin, texas, usa";NULL
"268191";"lewes, delaware, usa";NULL
"268231";"colorado springs, colorado, usa";"23"
"268239";"rock hill, south carolina, usa";NULL
"268262";"dublin, dublin, ireland";"29"
"268282";"livermore, california, usa";"57"
"268292";"brownsville, ,";"23"
"268297";"toronto, ontario, canada";NULL
"268300";"halifax, nova scotia, canada";"25"
"268304";"lithia springs, georgia, usa";"25"
"268315";"littleton, colorado, usa";NULL
"268319";"naas, kildare, ireland";"46"
"268328";"northwood, middlesex, united kingdom";NULL
"268330";"miami, florida, usa";"23"
"268331";"pleasant grove, utah, usa";"48"
"268343";"york haven, pennsylvania, usa";"51"
"268392";"wien, wien, austria";NULL
"268405";"merl, luxembourg ville, luxembourg";"31"
"268416";"irvine, california, usa";"52"
"268419";"security, colorado, usa";"40"
"268433";"canberra, australian capital territory, australia";NULL
"268434";"raleigh, north carolina, usa";NULL
"268450";"guernsey, , united kingdom";NULL
"268451";"west chester, pennsylvania, usa";NULL
"268471";"madrid, n/a, spain";"22"
"268473";"new plymouth, taranaki, new zealand";"86"
"268482";"hamilton, ontario, canada";"40"
"268492";"downers grove, illinois, usa";"35"
"268521";"thornhill, ontario, canada";NULL
"268540";"st. louis, missouri, usa";"19"
"268544";"colorado springs, colorado, usa";NULL
"268579";"springfield, missouri, usa";"32"
"268584";"council bluffs, iowa, usa";NULL
"268589";"tucson, arizona, usa";"28"
"268593";"pittsburgh, pennsylvania, usa";NULL
"268603";"wilder, vermont, usa";"43"
"268613";"cobram, victoria, australia";"34"
"268618";"bloomfield, new jersey, usa";NULL
"268622";"upper township, new jersey, usa";"36"
"268639";"iolai, missouri, usa";"21"
"268657";"petaling jaya, selangor darul ehsan, malaysia";"20"
"268665";"wildwood, florida, usa";"70"
"268682";"shelton, connecticut, usa";NULL
"268691";"sparta, new jersey, usa";"37"
"268692";"fort worth, texas, usa";NULL
"268694";"san diego, california, usa";"40"
"268704";"plymouth, indiana, usa";"33"
"268711";"zug, zug, switzerland";"30"
"268723";"smog lake, utah, usa";"54"
"268734";"buffalo, new york, usa";"42"
"268746";"san jose, california, usa";"32"
"268751";"sheboygan, wisconsin, usa";"34"
"268761";"onalaska, washington, usa";"41"
"268774";"fremont, california, usa";"82"
"268786";"tucson, arizona, usa";"31"
"268829";"diemen, nh, netherlands";"24"
"268833";"deventer, overijssel, netherlands";"40"
"268882";"goffstown, new hampshire, usa";"37"
"268927";"williston park, new york, usa";"23"
"268932";"red deer, alberta, canada";"38"
"268939";"st. petersburg, florida, usa";"43"
"268945";"chambéry, rhône alpes, france";"18"
"268965";"gateshead, england, united kingdom";"33"
"268984";"tucson, arizona, usa";NULL
"268988";"willow springs, missouri, usa";"30"
"269009";"weston-super-mare, england, united kingdom";"16"
"269011";"peterborough, ontario, canada";"21"
"269031";"cary, north carolina, usa";"60"
"269060";"berkeley, california, usa";"23"
"269076";"leiden, zuid-holland, netherlands";"28"
"269105";"petaluma, california, usa";"64"
"269114";"glen burnie, maryland, usa";"57"
"269140";"la quinta, ,";"36"
"269157";"ann arbor, michigan, usa";NULL
"269198";"englewood, new jersey, usa";NULL
"269223";"schwalbach, saarland, germany";NULL
"269231";"portsmouth, virginia, usa";"22"
"269242";"parksville, british columbia, canada";NULL
"269244";"rhinelander, wisconsin, usa";NULL
"269250";"anniston, alabama, usa";"48"
"269273";"costa mesa, california, usa";NULL
"269307";"schio, veneto, italy";"32"
"269308";"hayward, california, usa";"52"
"269309";"calgary, alberta, canada";"34"
"269313";"richland, washington, usa";"45"
"269314";"vegreville, alberta, canada";NULL
"269321";"walpole, massachusetts, usa";"49"
"269340";"florence, kentucky, usa";"44"
"269343";"taranto, puglia, italy";"17"
"269344";"huron, south dakota, usa";NULL
"269349";"north vancouver, british columbia, canada";"69"
"269352";"great falls, montana, usa";NULL
"269353";"tomball, texas, usa";"54"
"269373";"burlington, ontario, canada";"30"
"269378";"amadora, lisboa, portugal";"41"
"269386";"roberts, montana, usa";"36"
"269391";"frechen, nordrhein-westfalen, germany";"31"
"269397";"porto, porto, portugal";NULL
"269404";"albany, new york, usa";"34"
"269410";"portland, oregon, usa";"53"
"269425";"hannover, niedersachsen, germany";"30"
"269438";"toronto, ,";NULL
"269439";"austin, texas, usa";"38"
"269440";"nuneaton, england, united kingdom";"16"
"269449";"terrasse vaudreuil, quebec, canada";NULL
"269451";"winnipeg, manitoba, canada";NULL
"269466";"williamsville, illinois, usa";NULL
"269478";"west mifflin, pennsylvania, usa";NULL
"269502";"sundance, wyoming, usa";"66"
"269510";"pleasanton, california, usa";"27"
"269527";"seaforth, new south wales, australia";"58"
"269550";"burnaby, british columbia, canada";NULL
"269554";"gloucester, massachusetts, usa";"33"
"269556";"fort worth, texas, usa";"14"
"269557";"ypsilanti, michigan, usa";"40"
"269565";"sierra vista, arizona, usa";"61"
"269566";"seattle, washington, usa";"9"
"269578";"newport, washington, usa";"17"
"269599";"newark, california, usa";"43"
"269607";"adelaide, south australia, australia";"36"
"269614";"beaver dam, wisconsin, usa";"46"
"269625";"muskego, wisconsin, usa";"62"
"269633";"n. little rock, arkansas, usa";"38"
"269648";"orlando, florida, usa";"57"
"269677";"st. louis, missouri, usa";"25"
"269685";"westtown, pennsylvania, usa";NULL
"269688";"chicago, illinois, usa";NULL
"269692";"franklin, wisconsin, usa";NULL
"269701";"cleveland, ohio, usa";NULL
"269702";"florissant, missouri, usa";"52"
"269714";"andover, massachusetts, usa";NULL
"269719";"jacksonville, north carolina, usa";"33"
"269727";"lake oswego, oregon, usa";"69"
"269728";"london, england, united kingdom";"40"
"269738";"houston, texas, usa";"29"
"269749";"washington, dc, usa";NULL
"269752";"oregon city, oregon, usa";"32"
"269759";"espinho, espinho, portugal";"23"
"269760";"los angeles, california, usa";"43"
"269777";"sydney, new south wales, australia";"36"
"269781";"tigard, oregon, usa";"35"
"269782";"edmonton, alberta, canada";"30"
"269787";"christchurch, n/a, new zealand";NULL
"269795";"st marys, new south wales, australia";"49"
"269799";"new york, new york, usa";NULL
"269808";"minnetonka, minnesota, usa";"53"
"269815";"edmonton, alberta, canada";NULL
"269835";"loveland, colorado, usa";"25"
"269838";"cottonwood, california, usa";"31"
"269841";"georgetown, penang, malaysia";"16"
"269847";"frankfurt am main, hessen, germany";"34"
"269852";"altoona, wisconsin, usa";"44"
"269867";"encinitas, california, usa";NULL
"269890";"niles, michigan, usa";"27"
"269894";"st-jean chrysostôme, quebec, canada";NULL
"269905";"ann arbor, michigan, usa";NULL
"269916";"chudleigh knighton, england, united kingdom";"28"
"269938";"santa maria, ,";NULL
"269940";"san diego, ,";"29"
"269945";"atlanta, georgia, usa";"57"
"269986";"tewksbury, ,";NULL
"269988";"ft lewis, washington, usa";"31"
"269993";"ottawa, ontario, canada";NULL
"270006";"jamaica, new york, usa";"35"
"270020";"houston, texas, usa";NULL
"270026";"studio city, california, usa";"47"
"270032";"rowlett, ,";NULL
"270046";"felton, california, usa";"37"
"270051";"victoria, british columbia, canada";NULL
"270059";"bellaire, texas, usa";NULL
"270069";"hornell, new york, usa";NULL
"270070";"falconer, new york, usa";"35"
"270084";"manchester, new hampshire, usa";NULL
"270087";"walnut creek, california, usa";"64"
"270089";"huntington woods, michigan, usa";"50"
"270091";"east peoria, illinois, usa";NULL
"270121";"portland, oregon, usa";"21"
"270122";"woking, england, united kingdom";"37"
"270128";"broomfield, colorado, usa";"39"
"270131";"sechelt, british columbia, canada";NULL
"270156";"portland, oregon, usa";"41"
"270182";"evanston, illinois, usa";"47"
"270195";"north vancouver, british columbia, canada";"24"
"270201";"berlin, berlin, germany";"27"
"270211";"university city, missouri, usa";"33"
"270226";"oak lawn, illinois, usa";"51"
"270234";"chanhassen, minnesota, usa";NULL
"270242";"santa clara, california, usa";"68"
"270243";"byron, minnesota, usa";NULL
"270252";"exeter, england, united kingdom";NULL
"270256";"south saint paul, minnesota, usa";"45"
"270264";"hope mills, north carolina, usa";"42"
"270265";"fort leonard wood, missouri, usa";"56"
"270279";"beja, alentejo, portugal";"55"
"270288";"utrecht, utrecht, netherlands";"26"
"270322";"dundas, ontario, canada";"40"
"270326";"new york, new york, usa";NULL
"270329";"overland, missouri, usa";"43"
"270339";"bonita springs, florida, usa";"57"
"270350";"n/a, minnesota, usa";NULL
"270352";"lombard, illinois, usa";"31"
"270360";"caboolture, queensland, australia";"31"
"270370";"raleigh, north carolina, usa";NULL
"270375";"george town, grand cayman, cayman islands";NULL
"270401";"st. louis park, minnesota, usa";NULL
"270416";"downers grove, illinois, usa";"46"
"270418";"santa cruz, california, usa";NULL
"270478";"milan, italy, lombardia";"58"
"270537";"dayton, maine, usa";"41"
"270540";"x, x, x";"84"
"270551";"whitefish, montana, usa";NULL
"270552";"taylor, michigan, usa";NULL
"270554";"fredericton, new brunswick, canada";NULL
"270605";"bourbonnais, illinois, usa";NULL
"270625";"barcelona, catalonia, spain";"30"
"270628";"port alberni, british columbia, canada";"56"
"270629";"greenwood, british columbia, canada";NULL
"270638";"macedon, new york, usa";"47"
"270658";"picton, new south wales, australia";"32"
"270660";"portland, oregon, usa";NULL
"270666";"somers point, new jersey, usa";NULL
"270692";"mississauga, ontario, canada";"18"
"270708";"studio city, california, usa";NULL
"270713";"toronto, ontario, canada";"27"
